name,address,size,end,classification,confidence
func_00106270,0x00106270,0x28,0x00106298,code,spimdisasm-explicit-size-before-first-data
func_00106298,0x00106298,0x134,0x001063CC,code,spimdisasm-explicit-size-before-first-data
func_001063D0,0x001063D0,0x3C,0x0010640C,code,spimdisasm-explicit-size-before-first-data
func_00106410,0x00106410,0x3C,0x0010644C,code,spimdisasm-explicit-size-before-first-data
func_00106450,0x00106450,0x128,0x00106578,code,spimdisasm-explicit-size-before-first-data
func_00106578,0x00106578,0xAC,0x00106624,code,spimdisasm-explicit-size-before-first-data
func_00106624,0x00106624,0x4,0x00106628,code,spimdisasm-explicit-size-before-first-data
func_00106628,0x00106628,0x19C,0x001067C4,code,spimdisasm-explicit-size-before-first-data
func_001067C8,0x001067C8,0x24,0x001067EC,code,spimdisasm-explicit-size-before-first-data
func_001067F0,0x001067F0,0xA8,0x00106898,code,spimdisasm-explicit-size-before-first-data
func_00106898,0x00106898,0x1C,0x001068B4,code,spimdisasm-explicit-size-before-first-data
func_001068B8,0x001068B8,0x30,0x001068E8,code,spimdisasm-explicit-size-before-first-data
func_001068E8,0x001068E8,0x40,0x00106928,code,spimdisasm-explicit-size-before-first-data
func_00106928,0x00106928,0xB4,0x001069DC,code,spimdisasm-explicit-size-before-first-data
func_001069E0,0x001069E0,0x60,0x00106A40,code,spimdisasm-explicit-size-before-first-data
func_00106A40,0x00106A40,0x158,0x00106B98,code,spimdisasm-explicit-size-before-first-data
func_00106B98,0x00106B98,0x4C,0x00106BE4,code,spimdisasm-explicit-size-before-first-data
func_00106BE8,0x00106BE8,0xB0,0x00106C98,code,spimdisasm-explicit-size-before-first-data
func_00106C98,0x00106C98,0x140,0x00106DD8,code,spimdisasm-explicit-size-before-first-data
func_00106DD8,0x00106DD8,0x8C,0x00106E64,code,spimdisasm-explicit-size-before-first-data
func_00106E68,0x00106E68,0x1EC,0x00107054,code,spimdisasm-explicit-size-before-first-data
func_00107058,0x00107058,0x3C,0x00107094,code,spimdisasm-explicit-size-before-first-data
func_00107098,0x00107098,0x94,0x0010712C,code,spimdisasm-explicit-size-before-first-data
func_00107130,0x00107130,0xD0,0x00107200,code,spimdisasm-explicit-size-before-first-data
func_00107200,0x00107200,0x94,0x00107294,code,spimdisasm-explicit-size-before-first-data
func_00107298,0x00107298,0x90,0x00107328,code,spimdisasm-explicit-size-before-first-data
func_00107328,0x00107328,0x58,0x00107380,code,spimdisasm-explicit-size-before-first-data
func_00107380,0x00107380,0x1C4,0x00107544,code,spimdisasm-explicit-size-before-first-data
func_00107548,0x00107548,0x40,0x00107588,code,spimdisasm-explicit-size-before-first-data
func_00107588,0x00107588,0x5C,0x001075E4,code,spimdisasm-explicit-size-before-first-data
func_001075E8,0x001075E8,0x88,0x00107670,code,spimdisasm-explicit-size-before-first-data
func_00107670,0x00107670,0x6C,0x001076DC,code,spimdisasm-explicit-size-before-first-data
func_001076E0,0x001076E0,0x384,0x00107A64,code,spimdisasm-explicit-size-before-first-data
func_00107A68,0x00107A68,0x4C,0x00107AB4,code,spimdisasm-explicit-size-before-first-data
func_00107AB8,0x00107AB8,0x2C,0x00107AE4,code,spimdisasm-explicit-size-before-first-data
func_00107AE8,0x00107AE8,0xC,0x00107AF4,code,spimdisasm-explicit-size-before-first-data
func_00107AF8,0x00107AF8,0x98,0x00107B90,code,spimdisasm-explicit-size-before-first-data
func_00107B90,0x00107B90,0x2C,0x00107BBC,code,spimdisasm-explicit-size-before-first-data
func_00107BC0,0x00107BC0,0x204,0x00107DC4,code,spimdisasm-explicit-size-before-first-data
func_00107DC8,0x00107DC8,0x8C,0x00107E54,code,spimdisasm-explicit-size-before-first-data
func_00107E58,0x00107E58,0x34,0x00107E8C,code,spimdisasm-explicit-size-before-first-data
func_00107E90,0x00107E90,0x284,0x00108114,code,spimdisasm-explicit-size-before-first-data
func_00108118,0x00108118,0x17C,0x00108294,code,spimdisasm-explicit-size-before-first-data
func_00108298,0x00108298,0x238,0x001084D0,code,spimdisasm-explicit-size-before-first-data
func_001084D0,0x001084D0,0x260,0x00108730,code,spimdisasm-explicit-size-before-first-data
func_00108730,0x00108730,0x2C0,0x001089F0,code,spimdisasm-explicit-size-before-first-data
func_001089F0,0x001089F0,0x374,0x00108D64,code,spimdisasm-explicit-size-before-first-data
func_00108D68,0x00108D68,0x1DC,0x00108F44,code,spimdisasm-explicit-size-before-first-data
func_00108F48,0x00108F48,0x1A4,0x001090EC,code,spimdisasm-explicit-size-before-first-data
func_001090F0,0x001090F0,0x1C,0x0010910C,code,spimdisasm-explicit-size-before-first-data
func_00109110,0x00109110,0x1AC,0x001092BC,code,spimdisasm-explicit-size-before-first-data
func_001092C0,0x001092C0,0x1C,0x001092DC,code,spimdisasm-explicit-size-before-first-data
func_001092E0,0x001092E0,0x26C,0x0010954C,code,spimdisasm-explicit-size-before-first-data
func_00109550,0x00109550,0x120,0x00109670,code,spimdisasm-explicit-size-before-first-data
func_00109670,0x00109670,0x1C,0x0010968C,code,spimdisasm-explicit-size-before-first-data
func_00109690,0x00109690,0xC8,0x00109758,code,spimdisasm-explicit-size-before-first-data
func_00109758,0x00109758,0x168,0x001098C0,code,spimdisasm-explicit-size-before-first-data
func_001098C0,0x001098C0,0x158,0x00109A18,code,spimdisasm-explicit-size-before-first-data
func_00109A18,0x00109A18,0x1A0,0x00109BB8,code,spimdisasm-explicit-size-before-first-data
func_00109BB8,0x00109BB8,0x23C,0x00109DF4,code,spimdisasm-explicit-size-before-first-data
func_00109DF8,0x00109DF8,0x1F0,0x00109FE8,code,spimdisasm-explicit-size-before-first-data
func_00109FE8,0x00109FE8,0x1C,0x0010A004,code,spimdisasm-explicit-size-before-first-data
func_0010A008,0x0010A008,0x198,0x0010A1A0,code,spimdisasm-explicit-size-before-first-data
func_0010A1A0,0x0010A1A0,0x26C,0x0010A40C,code,spimdisasm-explicit-size-before-first-data
func_0010A410,0x0010A410,0x1C,0x0010A42C,code,spimdisasm-explicit-size-before-first-data
func_0010A430,0x0010A430,0x238,0x0010A668,code,spimdisasm-explicit-size-before-first-data
func_0010A668,0x0010A668,0x238,0x0010A8A0,code,spimdisasm-explicit-size-before-first-data
func_0010A8A0,0x0010A8A0,0x1E0,0x0010AA80,code,spimdisasm-explicit-size-before-first-data
func_0010AA80,0x0010AA80,0x1C8,0x0010AC48,code,spimdisasm-explicit-size-before-first-data
func_0010AC48,0x0010AC48,0x88,0x0010ACD0,code,spimdisasm-explicit-size-before-first-data
func_0010ACD0,0x0010ACD0,0x70,0x0010AD40,code,spimdisasm-explicit-size-before-first-data
func_0010AD40,0x0010AD40,0x80,0x0010ADC0,code,spimdisasm-explicit-size-before-first-data
func_0010ADC0,0x0010ADC0,0x78,0x0010AE38,code,spimdisasm-explicit-size-before-first-data
func_0010AE38,0x0010AE38,0x1C,0x0010AE54,code,spimdisasm-explicit-size-before-first-data
func_0010AE58,0x0010AE58,0xF0,0x0010AF48,code,spimdisasm-explicit-size-before-first-data
func_0010AF48,0x0010AF48,0x70,0x0010AFB8,code,spimdisasm-explicit-size-before-first-data
func_0010AFB8,0x0010AFB8,0x70,0x0010B028,code,spimdisasm-explicit-size-before-first-data
func_0010B028,0x0010B028,0x70,0x0010B098,code,spimdisasm-explicit-size-before-first-data
func_0010B098,0x0010B098,0x7C,0x0010B114,code,spimdisasm-explicit-size-before-first-data
func_0010B118,0x0010B118,0x7C,0x0010B194,code,spimdisasm-explicit-size-before-first-data
func_0010B198,0x0010B198,0x100,0x0010B298,code,spimdisasm-explicit-size-before-first-data
func_0010B298,0x0010B298,0x8C,0x0010B324,code,spimdisasm-explicit-size-before-first-data
func_0010B328,0x0010B328,0x38,0x0010B360,code,spimdisasm-explicit-size-before-first-data
func_0010B360,0x0010B360,0x208,0x0010B568,code,spimdisasm-explicit-size-before-first-data
func_0010B568,0x0010B568,0x208,0x0010B770,code,spimdisasm-explicit-size-before-first-data
func_0010B770,0x0010B770,0x90,0x0010B800,code,spimdisasm-explicit-size-before-first-data
func_0010B800,0x0010B800,0xA0,0x0010B8A0,code,spimdisasm-explicit-size-before-first-data
func_0010B8A0,0x0010B8A0,0x90,0x0010B930,code,spimdisasm-explicit-size-before-first-data
func_0010B930,0x0010B930,0x1C,0x0010B94C,code,spimdisasm-explicit-size-before-first-data
func_0010B950,0x0010B950,0x1C,0x0010B96C,code,spimdisasm-explicit-size-before-first-data
func_0010B970,0x0010B970,0x224,0x0010BB94,code,spimdisasm-explicit-size-before-first-data
func_0010BB98,0x0010BB98,0x20,0x0010BBB8,code,spimdisasm-explicit-size-before-first-data
func_0010BBB8,0x0010BBB8,0x1C,0x0010BBD4,code,spimdisasm-explicit-size-before-first-data
func_0010BBD8,0x0010BBD8,0x104,0x0010BCDC,code,spimdisasm-explicit-size-before-first-data
func_0010BCE0,0x0010BCE0,0x1C,0x0010BCFC,code,spimdisasm-explicit-size-before-first-data
func_0010BD00,0x0010BD00,0x28,0x0010BD28,code,spimdisasm-explicit-size-before-first-data
func_0010BD28,0x0010BD28,0xEC,0x0010BE14,code,spimdisasm-explicit-size-before-first-data
func_0010BE18,0x0010BE18,0xDC,0x0010BEF4,code,spimdisasm-explicit-size-before-first-data
func_0010BEF8,0x0010BEF8,0x13C,0x0010C034,code,spimdisasm-explicit-size-before-first-data
func_0010C038,0x0010C038,0x28,0x0010C060,code,spimdisasm-explicit-size-before-first-data
func_0010C060,0x0010C060,0x38,0x0010C098,code,spimdisasm-explicit-size-before-first-data
func_0010C098,0x0010C098,0x110,0x0010C1A8,code,spimdisasm-explicit-size-before-first-data
func_0010C1A8,0x0010C1A8,0x60,0x0010C208,code,spimdisasm-explicit-size-before-first-data
func_0010C208,0x0010C208,0x84,0x0010C28C,code,spimdisasm-explicit-size-before-first-data
func_0010C290,0x0010C290,0x10,0x0010C2A0,code,spimdisasm-explicit-size-before-first-data
func_0010C2A0,0x0010C2A0,0x38,0x0010C2D8,code,spimdisasm-explicit-size-before-first-data
func_0010C2D8,0x0010C2D8,0x10,0x0010C2E8,code,spimdisasm-explicit-size-before-first-data
func_0010C2E8,0x0010C2E8,0x10,0x0010C2F8,code,spimdisasm-explicit-size-before-first-data
func_0010C2F8,0x0010C2F8,0xC4,0x0010C3BC,code,spimdisasm-explicit-size-before-first-data
func_0010C3C0,0x0010C3C0,0x10,0x0010C3D0,code,spimdisasm-explicit-size-before-first-data
func_0010C3D0,0x0010C3D0,0x10,0x0010C3E0,code,spimdisasm-explicit-size-before-first-data
func_0010C3E0,0x0010C3E0,0x10,0x0010C3F0,code,spimdisasm-explicit-size-before-first-data
func_0010C3F0,0x0010C3F0,0x30,0x0010C420,code,spimdisasm-explicit-size-before-first-data
func_0010C420,0x0010C420,0x10,0x0010C430,code,spimdisasm-explicit-size-before-first-data
func_0010C430,0x0010C430,0x10,0x0010C440,code,spimdisasm-explicit-size-before-first-data
func_0010C440,0x0010C440,0x10,0x0010C450,code,spimdisasm-explicit-size-before-first-data
func_0010C450,0x0010C450,0x10,0x0010C460,code,spimdisasm-explicit-size-before-first-data
func_0010C460,0x0010C460,0x10,0x0010C470,code,spimdisasm-explicit-size-before-first-data
func_0010C470,0x0010C470,0x10,0x0010C480,code,spimdisasm-explicit-size-before-first-data
func_0010C480,0x0010C480,0x40,0x0010C4C0,code,spimdisasm-explicit-size-before-first-data
func_0010C4C0,0x0010C4C0,0x1F4,0x0010C6B4,code,spimdisasm-explicit-size-before-first-data
func_0010C6C0,0x0010C6C0,0x35C,0x0010CA1C,code,spimdisasm-explicit-size-before-first-data
func_0010CA20,0x0010CA20,0x48,0x0010CA68,code,spimdisasm-explicit-size-before-first-data
func_0010CA68,0x0010CA68,0x18,0x0010CA80,code,spimdisasm-explicit-size-before-first-data
func_0010CA80,0x0010CA80,0x48,0x0010CAC8,code,spimdisasm-explicit-size-before-first-data
func_0010CAC8,0x0010CAC8,0x10,0x0010CAD8,code,spimdisasm-explicit-size-before-first-data
func_0010CAD8,0x0010CAD8,0x38,0x0010CB10,code,spimdisasm-explicit-size-before-first-data
func_0010CB10,0x0010CB10,0x40,0x0010CB50,code,spimdisasm-explicit-size-before-first-data
func_0010CB50,0x0010CB50,0x10,0x0010CB60,code,spimdisasm-explicit-size-before-first-data
func_0010CB60,0x0010CB60,0x34,0x0010CB94,code,spimdisasm-explicit-size-before-first-data
func_0010CB98,0x0010CB98,0xFC,0x0010CC94,code,spimdisasm-explicit-size-before-first-data
func_0010CC98,0x0010CC98,0x10,0x0010CCA8,code,spimdisasm-explicit-size-before-first-data
func_0010CCA8,0x0010CCA8,0x3C,0x0010CCE4,code,spimdisasm-explicit-size-before-first-data
func_0010CCE8,0x0010CCE8,0x10,0x0010CCF8,code,spimdisasm-explicit-size-before-first-data
func_0010CCF8,0x0010CCF8,0x10,0x0010CD08,code,spimdisasm-explicit-size-before-first-data
func_0010CD08,0x0010CD08,0x38,0x0010CD40,code,spimdisasm-explicit-size-before-first-data
func_0010CD40,0x0010CD40,0x10,0x0010CD50,code,spimdisasm-explicit-size-before-first-data
func_0010CD50,0x0010CD50,0x68,0x0010CDB8,code,spimdisasm-explicit-size-before-first-data
func_0010CDB8,0x0010CDB8,0xAC,0x0010CE64,code,spimdisasm-explicit-size-before-first-data
func_0010CE68,0x0010CE68,0x10,0x0010CE78,code,spimdisasm-explicit-size-before-first-data
func_0010CE78,0x0010CE78,0x30,0x0010CEA8,code,spimdisasm-explicit-size-before-first-data
func_0010CEA8,0x0010CEA8,0x10,0x0010CEB8,code,spimdisasm-explicit-size-before-first-data
func_0010CEB8,0x0010CEB8,0x118,0x0010CFD0,code,spimdisasm-explicit-size-before-first-data
func_0010CFD0,0x0010CFD0,0x8,0x0010CFD8,code,spimdisasm-explicit-size-before-first-data
func_0010CFD8,0x0010CFD8,0x70,0x0010D048,code,spimdisasm-explicit-size-before-first-data
func_0010D048,0x0010D048,0x48,0x0010D090,code,spimdisasm-explicit-size-before-first-data
func_0010D090,0x0010D090,0x28,0x0010D0B8,code,spimdisasm-explicit-size-before-first-data
func_0010D0B8,0x0010D0B8,0x4C,0x0010D104,code,spimdisasm-explicit-size-before-first-data
func_0010D108,0x0010D108,0x10,0x0010D118,code,spimdisasm-explicit-size-before-first-data
func_0010D118,0x0010D118,0x10,0x0010D128,code,spimdisasm-explicit-size-before-first-data
func_0010D128,0x0010D128,0x38,0x0010D160,code,spimdisasm-explicit-size-before-first-data
func_0010D160,0x0010D160,0x10,0x0010D170,code,spimdisasm-explicit-size-before-first-data
func_0010D170,0x0010D170,0xD4,0x0010D244,code,spimdisasm-explicit-size-before-first-data
func_0010D248,0x0010D248,0x114,0x0010D35C,code,spimdisasm-explicit-size-before-first-data
func_0010D360,0x0010D360,0x140,0x0010D4A0,code,spimdisasm-explicit-size-before-first-data
func_0010D4A0,0x0010D4A0,0x9C,0x0010D53C,code,spimdisasm-explicit-size-before-first-data
func_0010D540,0x0010D540,0x80,0x0010D5C0,code,spimdisasm-explicit-size-before-first-data
func_0010D5C0,0x0010D5C0,0x1E4,0x0010D7A4,code,spimdisasm-explicit-size-before-first-data
func_0010D7A8,0x0010D7A8,0xB8,0x0010D860,code,spimdisasm-explicit-size-before-first-data
func_0010D860,0x0010D860,0x60,0x0010D8C0,code,spimdisasm-explicit-size-before-first-data
func_0010D8C0,0x0010D8C0,0x50,0x0010D910,code,spimdisasm-explicit-size-before-first-data
func_0010D910,0x0010D910,0x7C,0x0010D98C,code,spimdisasm-explicit-size-before-first-data
func_0010D990,0x0010D990,0x78,0x0010DA08,code,spimdisasm-explicit-size-before-first-data
func_0010DA08,0x0010DA08,0x34,0x0010DA3C,code,spimdisasm-explicit-size-before-first-data
func_0010DA40,0x0010DA40,0x64,0x0010DAA4,code,spimdisasm-explicit-size-before-first-data
func_0010DAA8,0x0010DAA8,0x50,0x0010DAF8,code,spimdisasm-explicit-size-before-first-data
func_0010DAF8,0x0010DAF8,0x34,0x0010DB2C,code,spimdisasm-explicit-size-before-first-data
func_0010DB30,0x0010DB30,0x120,0x0010DC50,code,spimdisasm-explicit-size-before-first-data
func_0010DC50,0x0010DC50,0x11C,0x0010DD6C,code,spimdisasm-explicit-size-before-first-data
func_0010DD70,0x0010DD70,0x138,0x0010DEA8,code,spimdisasm-explicit-size-before-first-data
func_0010DEA8,0x0010DEA8,0xB4,0x0010DF5C,code,spimdisasm-explicit-size-before-first-data
func_0010DF60,0x0010DF60,0xC0,0x0010E020,code,spimdisasm-explicit-size-before-first-data
func_0010E020,0x0010E020,0xD8,0x0010E0F8,code,spimdisasm-explicit-size-before-first-data
func_0010E0F8,0x0010E0F8,0xB4,0x0010E1AC,code,spimdisasm-explicit-size-before-first-data
func_0010E1B0,0x0010E1B0,0xB0,0x0010E260,code,spimdisasm-explicit-size-before-first-data
func_0010E260,0x0010E260,0x5C,0x0010E2BC,code,spimdisasm-explicit-size-before-first-data
func_0010E2C0,0x0010E2C0,0x54,0x0010E314,code,spimdisasm-explicit-size-before-first-data
func_0010E318,0x0010E318,0x54,0x0010E36C,code,spimdisasm-explicit-size-before-first-data
func_0010E370,0x0010E370,0xCC,0x0010E43C,code,spimdisasm-explicit-size-before-first-data
func_0010E440,0x0010E440,0x64,0x0010E4A4,code,spimdisasm-explicit-size-before-first-data
func_0010E4A8,0x0010E4A8,0x68,0x0010E510,code,spimdisasm-explicit-size-before-first-data
func_0010E510,0x0010E510,0x64,0x0010E574,code,spimdisasm-explicit-size-before-first-data
func_0010E578,0x0010E578,0x68,0x0010E5E0,code,spimdisasm-explicit-size-before-first-data
func_0010E5E0,0x0010E5E0,0x24,0x0010E604,code,spimdisasm-explicit-size-before-first-data
func_0010E608,0x0010E608,0x68,0x0010E670,code,spimdisasm-explicit-size-before-first-data
func_0010E670,0x0010E670,0x5C,0x0010E6CC,code,spimdisasm-explicit-size-before-first-data
func_0010E6D0,0x0010E6D0,0xA0,0x0010E770,code,spimdisasm-explicit-size-before-first-data
func_0010E770,0x0010E770,0x194,0x0010E904,code,spimdisasm-explicit-size-before-first-data
func_0010E908,0x0010E908,0xA0,0x0010E9A8,code,spimdisasm-explicit-size-before-first-data
func_0010E9A8,0x0010E9A8,0x94,0x0010EA3C,code,spimdisasm-explicit-size-before-first-data
func_0010EA40,0x0010EA40,0x94,0x0010EAD4,code,spimdisasm-explicit-size-before-first-data
func_0010EAD8,0x0010EAD8,0x74,0x0010EB4C,code,spimdisasm-explicit-size-before-first-data
func_0010EB50,0x0010EB50,0x3C,0x0010EB8C,code,spimdisasm-explicit-size-before-first-data
func_0010EB90,0x0010EB90,0x78,0x0010EC08,code,spimdisasm-explicit-size-before-first-data
func_0010EC08,0x0010EC08,0x314,0x0010EF1C,code,spimdisasm-explicit-size-before-first-data
func_0010EF20,0x0010EF20,0x1C,0x0010EF3C,code,spimdisasm-explicit-size-before-first-data
func_0010EF40,0x0010EF40,0x170,0x0010F0B0,code,spimdisasm-explicit-size-before-first-data
